permno,ticker,comnam,date,ret,prc,vol,shrout,cfacpr,sector,market_cap,year,month,year_month,vol_6m,mean_ret_6m,sharpe_6m,vol_12m,mean_ret_12m,sharpe_12m,var_95_6m,var_99_6m,cum_ret,running_max,drawdown,drawdown_pct,max_dd_12m,is_peak,peak_id,months_since_peak,drawdown_duration,risk_class,high_risk_alert
47896,JPM,JPMORGAN CHASE & CO,2021-07-30,-0.018388,151.78,2805788.0,3027328.0,1.0,Financials,459487.84384,2021,7,2021-07,0.23893885585730915,0.3818079999999999,1.514228394129695,0.2530958985408136,0.516248,1.9607113464147121,4.432525,5.124185,1.5748777208487699,1.694118176619379,-0.07038496925199986,-7.038496925199985,-29.163113878199503,False,12,2,2,Medium,False
47896,JPM,JPMORGAN CHASE & CO,2021-08-31,0.053828,159.95,2080949.0,2988155.0,1.0,Financials,477955.3922499999,2021,8,2021-08,0.15790197916555684,0.20190600000000003,1.1520184924932162,0.25320993498317124,0.533342,2.027337513569985,4.432525,5.124185,1.6596502388066174,1.694118176619379,-0.02034565137689651,-2.034565137689651,-29.163113878199503,False,12,3,3,Low,False
47896,JPM,J P MORGAN CHASE & CO,2021-09-30,0.023382,163.69,2348077.0,2988155.0,1.0,Financials,489131.09195,2021,9,2021-09,0.1557178596834671,0.179906,1.0268956966467835,0.2379600688343243,0.59585,2.419943828478743,4.432525,5.124185,1.6984561806903937,1.6984561806903937,0.0,0.0,-27.19845284161136,True,13,0,0,Low,False
47896,JPM,JPMORGAN CHASE & CO,2021-10-29,0.043986,169.89,2316849.0,2988155.0,1.0,Financials,507657.65295,2021,10,2021-10,0.16110474723731746,0.235296,1.3363727865998598,0.23687952095124412,0.612101,2.4995871218511523,4.432525,5.124185,1.7731644742542416,1.7731644742542416,0.0,0.0,-12.465894949356878,True,14,0,0,Low,False
47896,JPM,JPMORGAN CHASE & CO,2021-11-30,-0.065101,158.83,2035090.0,2955266.0,1.0,Financials,469384.8987800001,2021,11,2021-11,0.17473838965035687,-0.030528,-0.28916370410133746,0.19830181979910413,0.344634,1.6370702010141944,6.20685,6.449450000000001,1.6577296938158164,1.7731644742542416,-0.06510099999999992,-6.5100999999999924,-7.038496925199985,False,14,1,1,Low,False
47896,JPM,JPMORGAN CHASE & CO,2021-12-31,-0.003022,158.35001,2520291.0,2955266.0,1.0,Financials,467966.40065266,2021,12,2021-12,0.15307898140894444,0.06937,0.3225132513007125,0.19282470909257549,0.26365099999999997,1.2635880595729185,5.342275000000001,6.276535000000001,1.652720034681105,1.7731644742542416,-0.06792626477799987,-6.792626477799987,-7.038496925199985,False,14,2,2,Low,False
47896,JPM,JPMORGAN CHASE & CO,2022-01-31,-0.055257,148.60001,3740206.0,2955266.0,1.0,Financials,439152.55715266,2022,1,2022-01,0.17443912493703911,-0.004367999999999997,-0.13969343178484311,0.20777761308230927,0.18872,0.8120220340252108,6.264,6.46088,1.5613956837247311,1.7731644742542416,-0.11942986316516199,-11.9429863165162,-11.9429863165162,False,14,3,3,Low,False
47896,JPM,JPMORGAN CHASE & CO,2022-02-28,-0.04576,141.8,2887311.0,2952809.0,1.0,Financials,418708.31620000006,2022,2,2022-02,0.15607548781278868,-0.203544,-1.4322812834526537,0.16168442614240866,-0.0008189999999999933,-0.12876317464035159,6.264,6.46088,1.4899462172374873,1.7731644742542416,-0.15972475262672425,-15.972475262672425,-15.972475262672425,False,14,4,4,Low,False
47896,JPM,JPMORGAN CHASE & CO,2022-03-31,-0.038646,136.32001,3908044.0,2952809.0,1.0,Financials,402526.95240809,2022,3,2022-03,0.14157226716557147,-0.3276,-2.455283135315444,0.16120127968220918,-0.073847,-0.5821727977904962,6.264,6.46088,1.4323657557261273,1.7731644742542416,-0.1921980298367119,-19.21980298367119,-19.21980298367119,False,14,5,5,Low,False
47896,JPM,JPMORGAN CHASE & CO,2022-04-29,-0.117078,119.36,3036616.0,2952809.0,1.0,Financials,352447.28224000003,2022,4,2022-04,0.1296696231320194,-0.6497280000000001,-5.164879667446367,0.19298177584048049,-0.207216,-1.1773961505454156,10.408375,11.447915,1.2646672377772237,1.7731644742542416,-0.2867738688994894,-28.67738688994894,-28.67738688994894,False,14,6,6,Low,False
