ticker,sector,observations,avg_annual_return,avg_volatility,max_volatility,avg_sharpe_6m,worst_var_95,avg_var_95,max_drawdown,high_risk_months,pct_high_risk
AAPL,Technology,84,30.76335714285715,28.904973252624334,46.28082922061791,1.156191109596029,16.470625,7.30819774390244,-30.420057470649546,28,33.33333333333333
JPM,Financials,84,17.75191428571429,24.691075533761325,45.2530143964797,0.7107285940272132,19.915399999999998,6.989064634146342,-37.015586148171906,28,33.33333333333333
MSFT,Technology,84,26.25652857142857,20.669521535773086,32.16477123263897,1.4007855236749103,10.691699999999999,4.6834594512195125,-30.514152198482307,28,33.33333333333333
NVDA,Technology,84,60.651885714285726,45.86868193324356,80.37487660569064,1.5779847434768823,28.908250000000002,10.01034030487805,-62.81779554468356,28,33.33333333333333
TSLA,Technology,84,65.39231428571429,65.23293580850667,116.85124675518013,0.6498231796075201,32.74985,15.359038658536583,-67.71896793191188,28,33.33333333333333
XOM,Energy,84,13.14617142857143,28.842186139960184,59.07552827437094,0.430390720774039,23.587349999999997,8.43431054878049,-56.939892405911394,28,33.33333333333333
